"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
2994,-119.09,35.3,3,2821,519,1353,495,3.6852,109800,"INLAND"
17154,-122.21,37.43,33,1606,254,727,271,8.6963,500001,"NEAR OCEAN"
19189,-122.67,38.45,24,2622,525,1027,510,2.9222,242600,"<1H OCEAN"
4024,-118.52,34.18,46,2082,438,1047,393,3.6534,216000,"<1H OCEAN"
7106,-118,33.9,35,1942,332,1127,325,4.5144,206300,"<1H OCEAN"
9893,-122.29,38.29,52,3217,742,1670,671,2.4398,163100,"NEAR BAY"
2129,-119.72,36.8,16,2396,526,1338,518,2.1653,78800,"INLAND"
6391,-118.05,34.15,32,5131,665,1877,622,8.2004,500001,"INLAND"
15582,-116.84,33.02,11,1227,202,645,198,5.6674,209800,"<1H OCEAN"
3985,-118.64,34.19,30,2399,373,1062,377,6.0094,245600,"<1H OCEAN"
2269,-119.81,36.79,35,2314,443,954,457,2.9506,73800,"INLAND"
1237,-120.37,38.23,13,4401,829,924,383,2.6942,123500,"INLAND"
20291,-119.19,34.17,31,1872,434,1511,405,3.2314,186800,"NEAR OCEAN"
554,-122.26,37.77,52,2097,444,915,413,2.9899,228100,"NEAR BAY"
3413,-118.38,34.28,22,4428,825,3152,836,4.7932,166300,"<1H OCEAN"
10561,-117.7,33.63,23,3038,473,1501,436,5.5584,241700,"<1H OCEAN"
13781,-117.05,34.01,27,5484,1205,2645,1131,2.1927,116700,"INLAND"
19121,-122.64,38.24,52,1621,393,635,349,2.5202,244000,"<1H OCEAN"
5286,-118.46,34.05,25,4077,1151,1719,1017,3.7721,337500,"<1H OCEAN"
18735,-122.39,40.52,24,2068,346,951,332,3.9306,85900,"INLAND"
11373,-117.96,33.68,26,1374,234,731,244,6.0905,224800,"<1H OCEAN"
18586,-121.77,36.94,18,1063,341,1033,313,2.0192,171300,"<1H OCEAN"
5706,-118.26,34.23,33,1805,303,838,301,5.4306,326600,"<1H OCEAN"
15039,-117,32.76,31,2545,373,956,342,4.3977,226800,"<1H OCEAN"
13559,-117.32,34.1,42,801,176,711,183,1.8681,59700,"INLAND"
7552,-118.21,33.92,36,602,150,645,145,3.1964,115400,"<1H OCEAN"
4962,-118.3,34.01,52,1908,428,1271,394,2.5885,136200,"<1H OCEAN"
13410,-117.48,34.1,30,2287,531,1796,503,2.5833,90600,"INLAND"
10369,-117.66,33.64,17,3173,501,1555,520,6.7079,250800,"<1H OCEAN"
2006,-119.8,36.74,25,1717,542,1343,471,0.799,51800,"INLAND"
2149,-119.77,36.78,40,1411,284,609,296,1.9375,67700,"INLAND"
2683,-115.54,32.98,27,1513,395,1121,381,1.9464,60600,"INLAND"
9232,-120.08,37.06,18,402,76,213,71,1.9063,95800,"INLAND"
11695,-117.98,33.89,18,2939,437,1278,435,7.1425,393700,"<1H OCEAN"
8109,-118.19,33.8,38,2010,595,1535,525,1.9848,160400,"NEAR OCEAN"
8970,-118.4,33.99,36,1225,213,591,227,5.4663,326700,"<1H OCEAN"
15388,-117.05,33.29,17,1800,312,891,281,7.0177,267600,"<1H OCEAN"
7736,-118.13,33.93,34,2122,517,1578,488,3.1496,191900,"<1H OCEAN"
5227,-118.25,33.93,36,2452,734,2664,667,0.9298,1e+05,"<1H OCEAN"
6663,-118.13,34.16,52,1872,357,984,364,4,250400,"<1H OCEAN"
5511,-118.42,33.99,38,740,171,599,194,4.0893,248900,"<1H OCEAN"
18221,-122.07,37.4,15,2940,910,943,711,4.359,192200,"NEAR BAY"
17640,-121.9,37.28,26,3756,NA,1408,535,5.6427,320000,"<1H OCEAN"
20313,-119.17,34.19,28,1444,508,2145,437,1.6964,175000,"NEAR OCEAN"
13659,-117.29,34.06,7,1971,403,1336,423,4.5066,111500,"INLAND"
4654,-118.33,34.06,52,1368,231,737,248,8.3617,433800,"<1H OCEAN"
7086,-117.99,33.93,36,1287,233,779,229,4.8523,175800,"<1H OCEAN"
16251,-121.27,37.97,39,1023,243,550,224,1.1141,54400,"INLAND"
817,-122.04,37.62,35,899,179,455,185,4.2857,190400,"NEAR BAY"
3068,-119.25,35.77,35,1618,378,1449,398,1.6786,56500,"INLAND"
18870,-122.22,38.1,44,3013,563,1353,512,3.4559,111900,"NEAR BAY"
7874,-118.14,33.88,30,2596,580,1662,539,4.0507,179500,"<1H OCEAN"
4832,-118.31,34.04,37,2338,686,2376,630,1.767,170300,"<1H OCEAN"
8633,-118.4,33.88,36,1543,214,474,187,9.3399,500001,"<1H OCEAN"
2083,-119.8,36.76,52,1853,437,764,390,1.6429,69200,"INLAND"
8374,-118.35,33.96,21,2714,881,1549,853,1.2094,157500,"<1H OCEAN"
2197,-119.91,36.83,29,2205,366,1072,345,3.8056,165400,"INLAND"
8958,-118.39,34.01,25,1101,285,543,294,2.3571,340600,"<1H OCEAN"
7477,-118.2,33.93,36,1191,345,1193,295,2.5185,138800,"<1H OCEAN"
883,-121.96,37.55,4,3746,993,1606,838,4.1387,162500,"<1H OCEAN"
15777,-122.45,37.77,52,3939,852,1737,797,4.5052,500001,"NEAR BAY"
11548,-118.02,33.74,26,3842,609,1961,595,6.128,248200,"<1H OCEAN"
10283,-117.78,33.86,16,3471,708,1769,691,4.1064,246100,"<1H OCEAN"
16769,-122.49,37.69,35,2576,443,1273,433,4.7391,272800,"NEAR OCEAN"
18279,-122.07,37.35,35,1579,210,570,196,8.5888,500001,"<1H OCEAN"
11592,-118.03,33.78,25,3554,528,1600,537,6.6453,270100,"<1H OCEAN"
4226,-118.29,34.11,40,2681,737,1144,669,3.0461,264300,"<1H OCEAN"
20419,-118.86,34.19,27,1931,261,736,244,6.7805,392900,"<1H OCEAN"
2494,-120.19,36.61,29,1479,338,1408,322,2.293,57200,"INLAND"
10297,-117.87,33.92,14,4039,669,1905,670,6.3303,303000,"<1H OCEAN"
17847,-121.87,37.41,24,3308,548,1891,544,5.6683,248700,"<1H OCEAN"
7575,-118.21,33.89,45,1211,234,1128,261,3.4792,110700,"<1H OCEAN"
7763,-118.1,33.91,36,1080,201,719,201,4.2679,175800,"<1H OCEAN"
7504,-118.27,33.92,34,1178,260,1166,244,1.9185,93300,"<1H OCEAN"
13191,-117.71,34.07,31,1840,380,1187,357,3.8875,129200,"INLAND"
5257,-118.48,34.07,37,4042,549,1318,542,12.8665,500001,"<1H OCEAN"
9592,-120.45,37.32,21,1318,202,618,197,4.8214,117800,"INLAND"
1757,-122.32,37.93,40,1141,213,434,196,3.9464,186900,"NEAR BAY"
1072,-121.84,39.74,43,2976,599,1181,560,2.2621,85100,"INLAND"
8575,-118.44,33.88,35,2020,451,724,399,6.6494,500001,"NEAR OCEAN"
17209,-119.72,34.43,36,1156,309,521,304,2.6014,320600,"<1H OCEAN"
4489,-118.2,34.05,36,2672,675,2883,674,2.0885,142800,"<1H OCEAN"
816,-122.04,37.61,36,1151,216,727,215,4.1719,187000,"NEAR BAY"
14635,-117.2,32.8,33,2573,436,1084,443,4.2417,294100,"NEAR OCEAN"
4253,-118.36,34.1,52,1096,247,423,230,3.0179,500001,"<1H OCEAN"
19142,-122.7,38.33,16,1244,242,696,236,3.6369,158700,"<1H OCEAN"
5671,-118.31,33.73,52,1642,287,692,288,4.1812,321500,"NEAR OCEAN"
14921,-117.03,32.6,26,1335,224,742,215,5.152,143400,"NEAR OCEAN"
13020,-121.22,38.68,10,6262,1278,2954,1169,3.4506,139000,"INLAND"
16302,-121.36,38,17,4535,762,1562,743,5.3224,225800,"INLAND"
12684,-121.41,38.55,14,2534,705,1495,583,1.9167,156300,"INLAND"
10548,-117.77,33.71,15,2102,295,1060,303,7.3141,337100,"<1H OCEAN"
16972,-122.31,37.55,45,507,140,305,139,2.6159,272900,"NEAR OCEAN"
9482,-123.34,39.39,18,2821,628,1636,615,2.3333,84000,"<1H OCEAN"
16043,-122.47,37.72,46,1453,306,817,310,3,246700,"NEAR OCEAN"
15610,-116.91,32.73,8,4630,624,2048,575,6.4745,300300,"<1H OCEAN"
2636,-124.16,40.6,39,1322,283,642,292,2.4519,85100,"NEAR OCEAN"
11215,-117.91,33.82,32,1408,307,1331,284,3.7014,179600,"<1H OCEAN"
8450,-118.35,33.91,19,1949,559,1282,498,2.7813,231300,"<1H OCEAN"
6087,-117.87,34.08,33,3630,800,2257,796,3.2469,206900,"<1H OCEAN"
5589,-118.3,33.79,35,2793,686,2255,682,3.0057,235300,"<1H OCEAN"
4146,-118.19,34.12,36,2833,720,2148,709,2.7012,172100,"<1H OCEAN"
3738,-118.4,34.17,27,3588,911,1891,871,3.4013,286000,"<1H OCEAN"
2413,-119.45,36.61,24,1302,NA,693,243,3.7917,90500,"INLAND"
2746,-115.57,32.79,34,1152,208,621,208,3.6042,73600,"INLAND"
4679,-118.34,34.08,52,1721,195,688,196,15.0001,500001,"<1H OCEAN"
10511,-117.69,33.54,20,1767,280,801,284,6.5394,272000,"<1H OCEAN"
1639,-122.18,37.9,36,4760,610,1511,572,9.0064,500001,"NEAR BAY"
5180,-118.26,33.95,44,1771,378,1296,399,1.6389,96700,"<1H OCEAN"
8395,-118.36,33.96,37,2146,573,2009,592,3.6583,177300,"<1H OCEAN"
19324,-122.97,38.5,44,3234,746,1112,470,1.9265,132700,"<1H OCEAN"
634,-122.17,37.72,43,3783,814,2139,789,4.0202,166300,"NEAR BAY"
707,-122.04,37.65,10,8299,1326,3827,1288,6.2579,315500,"NEAR BAY"
3273,-122.91,39.06,21,1236,238,601,261,1.939,100300,"INLAND"
17554,-121.88,37.33,41,395,164,549,184,2.375,175000,"<1H OCEAN"
1592,-122.12,37.94,22,4949,626,1850,590,10.4549,500001,"NEAR BAY"
3392,-118.35,34.21,42,1073,220,804,226,3.75,172600,"<1H OCEAN"
2488,-120.35,36.16,18,1519,296,846,272,2.7792,85300,"INLAND"
5167,-118.28,33.94,43,1201,292,840,252,2.7917,105600,"<1H OCEAN"
4443,-118.21,34.09,39,1561,445,1780,391,2.4632,144200,"<1H OCEAN"
1723,-122.36,37.96,39,246,57,316,52,0.716,104200,"NEAR BAY"
11906,-117.4,33.96,51,1806,322,709,298,3.575,125500,"INLAND"
1152,-121.56,39.53,12,1733,421,1861,415,1.5771,65200,"INLAND"
1376,-122.12,38.01,50,1738,355,837,363,3.609,135700,"NEAR BAY"
6627,-118.14,34.18,50,1493,326,1000,323,3.3068,154400,"<1H OCEAN"
619,-122.15,37.73,45,3758,819,1573,736,2.8355,245400,"NEAR BAY"
233,-122.19,37.8,52,1813,271,637,277,4.0114,263400,"NEAR BAY"
8959,-118.39,34.02,38,2521,647,1091,597,4.1296,322900,"<1H OCEAN"
18685,-121.82,36.95,16,2599,430,1417,445,4.6611,349300,"<1H OCEAN"
17699,-121.83,37.28,19,2644,833,2317,780,3.1042,183100,"<1H OCEAN"
12206,-117.16,33.54,4,4952,1000,2912,943,3.7538,147500,"<1H OCEAN"
7171,-118.19,34.06,37,1715,456,2052,440,2.3125,116100,"<1H OCEAN"
14455,-117.27,32.83,39,1877,426,805,409,3.875,410000,"NEAR OCEAN"
2631,-124.21,40.75,32,1218,331,620,268,1.6528,58100,"NEAR OCEAN"
1942,-120.97,38.65,9,3707,602,1601,555,4.0714,300600,"INLAND"
17983,-121.94,37.3,30,1758,248,814,256,6.623,332500,"<1H OCEAN"
8455,-118.35,33.9,25,3309,902,2299,837,3.0417,237000,"<1H OCEAN"
102,-122.25,37.81,28,5806,1603,2563,1497,3.2177,273400,"NEAR BAY"
2324,-119.73,36.83,8,3602,NA,1959,580,5.3478,138800,"INLAND"
10286,-117.84,33.9,24,1723,223,707,219,7.0352,299600,"<1H OCEAN"
6538,-118.03,34.06,24,2469,731,3818,712,2.5445,151400,"<1H OCEAN"
14840,-117.1,32.68,47,1044,274,1003,280,1.7802,97800,"NEAR OCEAN"
18229,-122.09,37.41,18,1476,473,838,415,3.575,274000,"NEAR BAY"
19138,-122.73,38.34,44,743,155,434,162,2.5819,209600,"<1H OCEAN"
15164,-116.99,32.96,17,5509,866,2748,817,4.8854,181300,"<1H OCEAN"
1795,-122.41,37.94,52,154,33,89,38,3.2875,275000,"NEAR BAY"
19561,-120.99,37.61,39,512,132,443,127,1.2857,60000,"INLAND"
3862,-118.44,34.16,35,3080,642,1362,623,4.1218,328500,"<1H OCEAN"
7354,-118.15,33.96,33,1201,340,1482,334,2.4821,150000,"<1H OCEAN"
18942,-122.07,38.27,8,6761,1234,3237,1177,4.3586,173400,"INLAND"
3570,-118.58,34.22,35,1969,339,950,340,4.875,230400,"<1H OCEAN"
9545,-120.72,37.38,22,1311,319,1455,340,2.2813,67300,"INLAND"
1539,-122.02,37.89,29,6349,858,2450,778,7.5,356200,"NEAR BAY"
49,-122.26,37.82,40,624,195,423,160,0.9506,187500,"NEAR BAY"
15467,-117.21,33.17,16,1787,361,1446,362,3.75,163800,"<1H OCEAN"
10489,-117.68,33.49,16,3084,724,2557,690,2.8357,106300,"<1H OCEAN"
13302,-117.63,34.07,39,2650,511,1537,495,3.4432,106700,"INLAND"
18975,-122.04,38.24,22,2761,757,2612,641,1.6875,87500,"INLAND"
9934,-122.3,38.28,31,1633,316,944,300,3.3977,158700,"NEAR BAY"
19364,-123.24,38.7,38,1460,311,569,176,2.7171,131300,"NEAR OCEAN"
18185,-122.04,37.37,33,2757,489,1201,481,5.0453,311600,"<1H OCEAN"
9263,-120.04,36.96,23,2126,506,2091,491,1.3713,51800,"INLAND"
13991,-117.16,34.9,16,1579,327,934,298,2.7305,73800,"INLAND"
20559,-121.8,38.67,10,2086,380,1073,378,4.5526,154400,"INLAND"
9970,-122.48,38.51,49,1977,393,741,339,3.1312,247600,"INLAND"
13704,-117.23,34.12,18,1439,319,699,310,2.1071,73500,"INLAND"
18972,-122.02,38.26,8,2894,602,1566,572,3.6335,131600,"INLAND"
4145,-118.19,34.12,44,1219,324,1036,282,4.0417,170600,"<1H OCEAN"
19442,-121.01,37.68,33,3230,587,1579,560,3.5775,109700,"INLAND"
9382,-122.47,37.87,36,4471,618,1315,582,11.5706,500001,"NEAR BAY"
2997,-119.04,35.31,11,2161,371,1267,388,4.1957,92700,"INLAND"
4386,-118.26,34.08,52,984,276,994,260,2.3816,166700,"<1H OCEAN"
110,-122.25,37.82,28,3337,855,1520,802,3.9063,225000,"NEAR BAY"
5212,-118.28,33.93,43,269,74,295,79,2.2969,90600,"<1H OCEAN"
11882,-117.41,33.97,24,950,183,383,182,3.0694,125000,"INLAND"
16673,-120.69,35.34,16,164,30,542,32,1.6563,42500,"NEAR OCEAN"
5427,-118.42,34.02,28,3167,737,1248,665,3.1941,394700,"<1H OCEAN"
12560,-121.45,38.54,41,1278,308,839,280,1.4702,58300,"INLAND"
11000,-117.79,33.76,25,2037,252,796,249,11.0546,487200,"<1H OCEAN"
16245,-121.28,37.99,42,495,116,284,97,2.8854,55700,"INLAND"
4724,-118.37,34.05,41,2369,544,1252,522,2.9883,296100,"<1H OCEAN"
10917,-117.87,33.74,52,2411,526,2165,521,3.415,172500,"<1H OCEAN"
2231,-119.77,36.84,15,2058,412,891,378,3.2569,124400,"INLAND"
15316,-117.38,33.2,26,1427,386,974,317,1.3903,184400,"NEAR OCEAN"
7015,-118.08,33.97,36,1620,298,1258,309,3.9773,166700,"<1H OCEAN"
10555,-117.71,33.63,16,1565,274,950,280,5.8399,220600,"<1H OCEAN"
18472,-121.64,37.14,14,5487,1024,2823,979,4.175,229800,"<1H OCEAN"
4047,-118.49,34.13,24,4394,NA,1443,528,11.2979,500001,"<1H OCEAN"
17238,-119.66,34.43,27,5509,1059,2591,979,3.8456,500001,"<1H OCEAN"
18039,-121.93,37.22,21,4872,594,1811,560,9.3834,500001,"<1H OCEAN"
17841,-121.89,37.44,8,2534,NA,1527,364,7.8532,422800,"<1H OCEAN"
9932,-122.3,38.29,20,1789,434,1113,398,2.4728,139700,"NEAR BAY"
15447,-117.24,33.19,19,1569,351,1035,352,2.9191,159400,"<1H OCEAN"
7674,-118.08,33.93,34,1558,375,1179,337,3.2188,165100,"<1H OCEAN"
7775,-118.08,33.91,30,1366,460,920,410,0.9946,159900,"<1H OCEAN"
10377,-117.62,33.64,2,7826,893,2985,790,10.1531,484100,"<1H OCEAN"
16775,-122.46,37.69,26,4302,1125,3320,1100,3.4375,277700,"NEAR OCEAN"
13052,-121.29,38.61,17,13553,2474,6544,2359,3.9727,132700,"INLAND"
5259,-118.49,34.07,36,2929,366,1054,352,13.5728,500001,"<1H OCEAN"
19780,-122.19,39.91,39,2467,529,1433,502,1.8571,53500,"INLAND"
17223,-119.71,34.44,41,2220,367,927,355,5.3184,376000,"<1H OCEAN"
14307,-117.14,32.71,52,800,313,1337,282,1.5594,87500,"NEAR OCEAN"
1694,-122.26,38,14,2338,391,1003,398,4.2269,170500,"NEAR BAY"
7157,-118.15,34.04,44,647,142,457,143,3.6875,162500,"<1H OCEAN"
17625,-121.95,37.26,10,3611,803,1599,716,5.2,248700,"<1H OCEAN"
1044,-120.93,38.26,13,2084,449,834,305,3.2937,114200,"INLAND"
6090,-117.86,34.1,29,1185,197,588,196,5.0832,196900,"<1H OCEAN"
15396,-117.11,33.23,13,5819,919,2228,866,4.9335,298100,"<1H OCEAN"
7868,-118.12,33.88,25,1768,559,983,488,2.6184,243800,"<1H OCEAN"
6487,-118.03,34.08,32,1780,484,1732,454,2.4464,169600,"INLAND"
8436,-118.37,33.92,40,928,187,521,185,5.5255,242700,"<1H OCEAN"
18162,-122.05,37.36,29,1733,255,679,278,7.5337,406800,"<1H OCEAN"
6546,-118.03,34.05,36,1359,317,1557,370,2.7955,157500,"<1H OCEAN"
19847,-119.1,36.4,23,1885,363,1056,338,3.2159,92800,"INLAND"
14789,-117.13,32.58,32,1870,437,1142,426,2.3194,159400,"NEAR OCEAN"
11460,-117.99,33.68,18,2024,462,1047,451,3.5848,186900,"<1H OCEAN"
7788,-118.06,33.9,37,1161,254,882,236,4.4167,158000,"<1H OCEAN"
18001,-121.98,37.28,26,1182,309,620,306,3.3922,269100,"<1H OCEAN"
10018,-121.21,39.24,7,4194,673,1355,566,4.3702,226100,"INLAND"
19174,-122.68,38.43,18,2723,529,1150,520,3.5885,191900,"<1H OCEAN"
3037,-119.2,35.37,6,7383,1095,3415,1059,5.3119,157300,"INLAND"
161,-122.24,37.8,52,888,168,360,175,2.1944,211500,"NEAR BAY"
16975,-122.31,37.56,45,1792,301,829,318,4.9013,330100,"NEAR OCEAN"
11109,-117.89,33.85,18,2036,414,1292,380,3.875,273000,"<1H OCEAN"
8679,-118.32,33.88,37,1402,254,722,251,6.4781,269000,"<1H OCEAN"
2489,-120.35,36.14,9,2671,647,1484,541,1.7075,60400,"INLAND"
12165,-117.22,33.74,7,1810,386,931,355,2.5221,109200,"<1H OCEAN"
15770,-122.44,37.77,52,5604,1268,2023,1196,4.4085,4e+05,"NEAR BAY"
7695,-118.12,33.96,38,1301,264,877,275,4.625,191300,"<1H OCEAN"
3792,-118.37,34.16,6,6526,2007,3298,1790,2.7231,250000,"<1H OCEAN"
12169,-117.09,33.71,13,1974,426,1276,408,1.972,90500,"INLAND"
7334,-118.18,33.97,34,3214,899,3086,808,2.0057,189400,"<1H OCEAN"
2210,-119.85,36.81,15,1743,310,1011,325,3.755,68000,"INLAND"
10097,-117.94,33.93,34,1475,319,698,293,3.8194,186000,"<1H OCEAN"
15933,-122.4,37.73,50,1947,411,1170,384,3.4769,238700,"NEAR BAY"
4875,-118.27,34.02,40,561,284,662,205,0.9234,187500,"<1H OCEAN"
1351,-121.95,38.03,5,5526,NA,3207,1012,4.0767,143100,"INLAND"
18031,-121.91,37.24,30,2327,419,1114,372,4.7279,272000,"<1H OCEAN"
4629,-118.31,34.06,30,3110,1269,2535,1218,1.6987,412500,"<1H OCEAN"
1632,-122.17,37.88,33,3626,502,1348,480,7.6107,423200,"NEAR BAY"
17085,-122.2,37.47,37,1403,369,1587,331,2.8258,232800,"NEAR BAY"
12079,-117.52,33.84,20,688,146,575,144,3.55,111000,"INLAND"
8332,-118.3,33.93,36,2196,633,2017,583,1.3962,124300,"<1H OCEAN"
17367,-120.43,34.95,43,2020,344,692,310,3.6815,181800,"<1H OCEAN"
2297,-119.75,36.8,30,3308,662,1894,648,2.197,74500,"INLAND"
8540,-118.36,33.9,18,3380,922,2276,854,4.0727,214000,"<1H OCEAN"
17533,-121.89,37.34,20,1106,494,851,448,0.8894,350000,"<1H OCEAN"
6701,-118.12,34.14,52,2337,352,981,328,5.8692,490400,"<1H OCEAN"
4813,-118.37,34.02,44,1944,458,981,377,2.6154,193200,"<1H OCEAN"
9262,-120.04,36.97,20,2129,526,1845,522,1.8973,51600,"INLAND"
2162,-119.81,36.78,37,1965,364,796,335,3.625,83400,"INLAND"
7983,-118.18,33.87,44,2137,461,1126,439,3.4408,172900,"<1H OCEAN"
8414,-118.35,33.94,36,2225,601,2755,610,2.5547,150400,"<1H OCEAN"
3493,-118.48,34.28,35,2132,368,1128,341,5.3107,227100,"<1H OCEAN"
8392,-118.36,33.98,29,2861,816,1715,775,2.7712,160900,"<1H OCEAN"
14918,-117.04,32.62,27,1710,282,1089,297,4.6793,151900,"NEAR OCEAN"
13230,-117.66,34.15,25,3430,485,1284,438,8.5282,360100,"INLAND"
9852,-121.88,36.6,30,1671,469,760,375,2.5164,178100,"<1H OCEAN"
11073,-117.86,33.83,23,2377,403,1101,408,5.3439,227100,"<1H OCEAN"
18971,-122.01,38.27,17,9089,1542,4758,1520,4.0619,126600,"INLAND"
6521,-118.03,34.06,31,1513,389,1396,364,2.4706,170600,"<1H OCEAN"
13583,-117.29,34.12,40,2198,612,1517,531,1.0951,65800,"INLAND"
13543,-117.31,34.14,38,2011,448,1190,403,1.8654,89400,"INLAND"
13188,-117.7,34.08,10,1979,454,1117,389,3.7802,107300,"INLAND"
9447,-119.84,37.48,17,2582,553,1087,423,2.5,104200,"INLAND"
18734,-122.39,40.53,28,1427,304,692,285,2.125,80800,"INLAND"
18201,-122.01,37.39,16,3015,829,1769,807,4.0068,249500,"<1H OCEAN"
5546,-118.4,33.97,37,1364,248,494,242,4.6364,456300,"<1H OCEAN"
2649,-124.1,40.5,30,1927,393,996,374,2.2357,72300,"<1H OCEAN"
5887,-118.33,34.16,44,2705,649,1676,654,3.4286,247900,"<1H OCEAN"
20529,-121.8,38.55,11,5121,899,2258,901,4.7168,223200,"INLAND"
4963,-118.3,34.01,52,1444,343,1154,334,2.0625,134400,"<1H OCEAN"
20276,-119.21,34.19,15,3797,692,2216,675,4.7443,229500,"NEAR OCEAN"
18301,-122.13,37.41,36,4787,900,2039,890,5.4063,440900,"NEAR BAY"
3782,-118.39,34.16,46,1582,279,603,283,5.1169,414300,"<1H OCEAN"
12763,-121.4,38.63,31,1540,452,1079,444,1.8571,98700,"INLAND"
12866,-121.34,38.69,17,1968,364,996,331,3.7031,114300,"INLAND"
4223,-118.26,34.12,52,2290,520,1278,485,3.8393,238200,"<1H OCEAN"
19478,-120.97,37.67,31,1648,293,792,294,2.4,121500,"INLAND"
16309,-121.36,38.01,16,1080,166,507,182,4.5278,166900,"INLAND"
12532,-121.5,38.57,44,1375,351,766,321,2.1719,87500,"INLAND"
13099,-121.4,38.47,4,20982,3392,10329,3086,4.3658,130600,"INLAND"
11019,-117.8,33.77,29,5436,707,2046,685,8.7496,349500,"<1H OCEAN"
13372,-117.54,34.11,16,2114,374,1463,399,3.9241,131500,"INLAND"
17813,-121.86,37.39,17,1777,328,1235,329,5.4225,258100,"<1H OCEAN"
10505,-117.7,33.47,21,1857,399,881,380,3.8403,350000,"<1H OCEAN"
12929,-121.3,38.65,36,1665,293,846,306,3.5852,121600,"INLAND"
2547,-124.19,40.78,37,1371,319,640,260,1.8242,70000,"NEAR OCEAN"
11923,-117.38,33.96,30,3153,623,1544,575,3.4491,133800,"INLAND"
255,-122.2,37.77,49,2272,498,1621,483,2.4338,102400,"NEAR BAY"
3200,-119.65,36.35,21,1745,266,837,292,4.3911,107900,"INLAND"
15760,-122.44,37.77,52,2994,736,1428,700,3.0766,438900,"NEAR BAY"
18436,-121.83,37.26,15,3243,551,1752,551,5.5849,257400,"<1H OCEAN"
12847,-121.37,38.68,36,1775,296,937,305,3.1786,83400,"INLAND"
15897,-122.39,37.72,28,1609,340,1064,290,1.1125,206300,"NEAR BAY"
6637,-118.16,34.15,17,821,163,229,164,7.3715,263000,"<1H OCEAN"
17645,-121.9,37.26,20,4447,661,2062,660,6.8088,283300,"<1H OCEAN"
19365,-123.25,38.54,27,3658,764,1278,518,3.3536,157500,"NEAR OCEAN"
3548,-118.6,34.26,18,6154,1070,3010,1034,5.6392,271500,"<1H OCEAN"
10093,-117.96,33.93,31,1471,321,841,330,3.46,232800,"<1H OCEAN"
1496,-122.01,37.94,26,1619,224,706,220,6.0704,268000,"NEAR BAY"
11287,-117.95,33.79,34,2912,520,1625,501,4.4667,190600,"<1H OCEAN"
2031,-119.74,36.72,25,3972,842,2863,729,2.1304,58500,"INLAND"
8411,-118.35,33.93,33,2040,576,2649,561,2.3375,170600,"<1H OCEAN"
1672,-122.21,38.06,52,2735,559,1076,487,3.6154,155700,"NEAR BAY"
5955,-117.86,34.13,40,1304,280,607,256,2.588,209500,"INLAND"
6124,-117.93,34.12,36,294,67,266,80,3.5385,134400,"INLAND"
11781,-121.28,38.8,7,9003,1739,4445,1591,3.816,147900,"INLAND"
9329,-122.53,37.96,35,908,194,413,197,3.9917,290800,"NEAR BAY"
18690,-121.75,36.96,19,3461,634,2790,607,4.7569,190800,"<1H OCEAN"
1245,-121.99,39.15,17,6440,1204,3266,1142,2.7137,72000,"INLAND"
1611,-122.06,37.86,16,5187,1014,1512,986,4.4551,252400,"NEAR BAY"
10933,-117.91,33.73,26,2413,512,2867,509,4.7639,179900,"<1H OCEAN"
13717,-117.18,34.08,28,2243,399,1464,379,3.2105,90300,"INLAND"
15122,-116.94,32.85,31,1293,232,599,228,4.7578,161000,"<1H OCEAN"
19760,-122.23,40.15,14,2297,573,1637,551,1.787,51600,"INLAND"
12407,-116.29,33.74,6,12991,2555,4571,1926,4.7195,199300,"INLAND"
11940,-117.42,33.93,32,2885,595,1509,590,3.1795,125600,"INLAND"
9628,-120.24,37.21,31,2447,465,1313,352,3.3929,93800,"INLAND"
11783,-121.24,38.78,18,549,143,249,136,0.8691,136500,"INLAND"
8698,-118.34,33.87,28,2948,566,1445,524,5.3743,286500,"<1H OCEAN"
14695,-117.11,32.78,16,2470,830,1170,724,3.5562,73500,"NEAR OCEAN"
2456,-119.73,36.56,32,1513,272,1038,272,3.0469,82700,"INLAND"
15975,-122.4,37.72,47,1167,250,953,253,4.2727,241900,"NEAR BAY"
2082,-119.82,36.76,46,2194,563,924,542,1.4028,68500,"INLAND"
8330,-118.29,33.93,32,1815,488,1715,475,1.7244,111200,"<1H OCEAN"
13581,-117.29,34.13,52,2424,528,1171,455,1.4815,77900,"INLAND"
14427,-117.25,32.8,32,1601,468,731,429,2.5568,258300,"NEAR OCEAN"
690,-122.12,37.7,41,3495,787,1849,750,2.679,144900,"NEAR BAY"
8291,-118.16,33.72,29,2743,708,1059,651,3.625,5e+05,"NEAR OCEAN"
12387,-116.39,33.69,10,11659,2007,2186,1083,6.9833,238800,"INLAND"
12607,-121.49,38.5,32,2364,439,1331,449,3.319,84500,"INLAND"
19440,-121,37.68,15,1232,180,408,196,6.9682,182400,"INLAND"
7307,-118.2,33.99,35,1608,465,2140,488,3.1979,154700,"<1H OCEAN"
14009,-117.19,32.75,52,1495,230,459,190,8.1548,500001,"NEAR OCEAN"
13067,-121.32,38.54,13,4715,1090,2420,1059,2.9693,104400,"INLAND"
2161,-119.81,36.77,43,2341,395,890,375,3.4265,85000,"INLAND"
3604,-118.47,34.23,22,8350,2717,9135,2452,2.5008,160000,"<1H OCEAN"
